anime,animeLabel,animePubDate,animeSeriesStartDate
http://www.wikidata.org/entity/Q45702099,Hugtto! Precure,,2018-02-04T00:00:00Z
http://www.wikidata.org/entity/Q45825482,Tachibanakan To Rai Anguru,,
http://www.wikidata.org/entity/Q46996408,Kakuriyo no Yadomeshi,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q47035210,Today's Menu for the Emiya Family,,
http://www.wikidata.org/entity/Q47469861,No Game No Life,,2014-04-09T00:00:00Z
http://www.wikidata.org/entity/Q47471788,The Irregular at Magic High School,,
http://www.wikidata.org/entity/Q47473859,Sora to Umi no Aida,,
http://www.wikidata.org/entity/Q47473878,Grimms Notes,2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q47507814,Fumikiri Jikan,,
http://www.wikidata.org/entity/Q47515981,Release the Spyce,,2018-10-07T00:00:00Z
http://www.wikidata.org/entity/Q47543437,Моя богиня!,,2005-01-06T00:00:00Z
http://www.wikidata.org/entity/Q47924155,The Testament of Sister New Devil,,
http://www.wikidata.org/entity/Q48539751,Gundam Build Divers,,2018-04-03T00:00:00Z
http://www.wikidata.org/entity/Q48569833,Persona 5: The Animation,,
http://www.wikidata.org/entity/Q48724284,Pokémon the Series: The Beginning,,
http://www.wikidata.org/entity/Q48744345,Dokyu Hentai HxEros,,
http://www.wikidata.org/entity/Q48744804,Pikotaro's Lullaby La La By,,
http://www.wikidata.org/entity/Q48745388,Ore wo Suki nano wa Omae dake ka yo,2016-02-10T00:00:00Z,
http://www.wikidata.org/entity/Q48749267,Великий котик,,
http://www.wikidata.org/entity/Q48749888,Major 2nd,,
http://www.wikidata.org/entity/Q48751891,Working Buddies!,,
http://www.wikidata.org/entity/Q48752918,Basilisk: The Ouka Ninja Scrolls,,
http://www.wikidata.org/entity/Q48756641,Val × Love,,
http://www.wikidata.org/entity/Q3008253,Pokémon the Series: Ruby and Sapphire,2002-01-01T00:00:00Z,2002-11-21T00:00:00Z
http://www.wikidata.org/entity/Q3020680,Akagami no Shirayukihime,,
http://www.wikidata.org/entity/Q3028503,Dragon Warrior: Legend of the Hero Abel,1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3038453,Dr. Slump,1981-01-01T00:00:00Z,1981-04-08T00:00:00Z
http://www.wikidata.org/entity/Q3063484,Subete ga F ni Naru,1996-04-03T00:00:00Z,
http://www.wikidata.org/entity/Q3090791,Full Metal Panic!,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3094550,Galaxy Express 999,1981-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3098248,Stratos 4,,
http://www.wikidata.org/entity/Q3100830,Saiyuki Reload,,2003-10-02T00:00:00Z
http://www.wikidata.org/entity/Q3109643,Gun Frontier,,
http://www.wikidata.org/entity/Q3121445,Ristorante Paradiso,,
http://www.wikidata.org/entity/Q3141397,Shadow Skill,,
http://www.wikidata.org/entity/Q3181180,S-CRY-ed,,
http://www.wikidata.org/entity/Q3195002,Ookami Shounen Ken,,
http://www.wikidata.org/entity/Q3200342,Kum-Kum,,
http://www.wikidata.org/entity/Q3211469,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3211549,Hakkenden: Eight Dogs of the East,,
http://www.wikidata.org/entity/Q3216881,Urusei Yatsura,,1981-10-14T00:00:00Z
http://www.wikidata.org/entity/Q3221197,Sei Jushi Bismark,,1984-10-07T00:00:00Z
http://www.wikidata.org/entity/Q3255817,Pokémon: Advanced,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3267787,Tatakau Shisho,,
http://www.wikidata.org/entity/Q3269481,Sands of Destruction,2008-09-25T00:00:00Z,
http://www.wikidata.org/entity/Q3271710,Senki Zesshou Symphogear,,
http://www.wikidata.org/entity/Q3273865,Kindaichi Case Files,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3273878,Jūsō Kikō Dancouga Nova,,
http://www.wikidata.org/entity/Q3274352,Poyopoyo Kansatsu Nikki,,
http://www.wikidata.org/entity/Q3274468,Izumo: Takeki Tsurugi no Senki,,2005-04-03T00:00:00Z
http://www.wikidata.org/entity/Q3274606,Glass Fleet,,2006-04-04T00:00:00Z
http://www.wikidata.org/entity/Q3275740,Daigunder,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3276248,Сэм,,
http://www.wikidata.org/entity/Q3276452,Zoids: Chaotic Century,,
http://www.wikidata.org/entity/Q3276539,R.O.D the TV,,
http://www.wikidata.org/entity/Q3278863,Xenosaga: The Animation,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3279154,Space Ace,,
http://www.wikidata.org/entity/Q3279965,The Ultraman,1979-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3280250,Wonder Three,,
http://www.wikidata.org/entity/Q3280971,Love Live! School Idol Project,2013-01-06T00:00:00Z,
http://www.wikidata.org/entity/Q3285048,Mamoru-kun ni Megami no Shukufuku o!,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3286057,The Comic Artist and Assistants,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3307774,Mezzo DSA,,
http://www.wikidata.org/entity/Q3391330,Астробой,,
http://www.wikidata.org/entity/Q3391384,Astro Boy,,1980-10-01T00:00:00Z
http://www.wikidata.org/entity/Q3403478,Princess Knight,,1967-04-02T00:00:00Z
http://www.wikidata.org/entity/Q3419007,Ranma ½,,
http://www.wikidata.org/entity/Q3460238,Yesterday wo Utatte,,
http://www.wikidata.org/entity/Q3469323,Saiyuki Reload Gunlock,,
http://www.wikidata.org/entity/Q3482152,The Prince of Tennis II,,
http://www.wikidata.org/entity/Q3483722,Cat's Eye,,1983-07-01T00:00:00Z
http://www.wikidata.org/entity/Q3516581,Hoero! Bun Bun,,1980-10-09T00:00:00Z
http://www.wikidata.org/entity/Q3544419,Kaze no Yojimbo,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3544861,Boku Pataliro!,,
http://www.wikidata.org/entity/Q3545177,Omishi Magical Theater: Risky Safety,,
http://www.wikidata.org/entity/Q3545926,Oku-sama wa Mahou Shoujo,,
http://www.wikidata.org/entity/Q3546654,Kujibiki Unbalance,,2006-10-06T00:00:00Z
http://www.wikidata.org/entity/Q3547706,Искатели приключений в космосе,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3565008,Mushibugyo,,
http://www.wikidata.org/entity/Q3575939,"Z.O.E. Dolores,i",,
http://www.wikidata.org/entity/Q3592856,Pokémon: XY & Z,,
http://www.wikidata.org/entity/Q3603018,Yoroshiku Mechadoc,,
http://www.wikidata.org/entity/Q3605100,Josephina the Whale,,
http://www.wikidata.org/entity/Q3612315,Mori no Tonto Tachi,1984-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3613535,Amagami SS,,
http://www.wikidata.org/entity/Q3620545,Aoi Sekai no Chūshin de,,
http://www.wikidata.org/entity/Q3623829,Akaki Chi no Eleven,,
http://www.wikidata.org/entity/Q3627659,Blocker Gundan IV Machine Blaster,,1976-07-05T00:00:00Z
http://www.wikidata.org/entity/Q3633216,Choujin Sentai Baratack,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3636858,Battle Spirits: Shounen Toppa Bashin,,
http://www.wikidata.org/entity/Q3647598,Busou Shinki,,2012-10-04T00:00:00Z
http://www.wikidata.org/entity/Q3656926,Akū Daisakusen Srungle,,
http://www.wikidata.org/entity/Q3666893,Captain Tsubasa J,,
http://www.wikidata.org/entity/Q3666912,Family!,,
http://www.wikidata.org/entity/Q3697688,Христофор Колумб,1991-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3700281,Dan Doh!!,,
http://www.wikidata.org/entity/Q3700936,Muteki Kojin Daitarn 3,1978-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3701519,Grandpa Danger,,
http://www.wikidata.org/entity/Q3711927,Idol Angel Yokoso Yoko,,1990-04-02T00:00:00Z
http://www.wikidata.org/entity/Q3711930,Divergence Eve,,
http://www.wikidata.org/entity/Q3714480,Mechakko Dotakon,1981-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3720131,Ef - a Tale of Melodies.,,
http://www.wikidata.org/entity/Q3724578,Kaze no Shoujo Emily,,
http://www.wikidata.org/entity/Q3728503,Galaxy Angel,,
http://www.wikidata.org/entity/Q3729044,Bakumatsu Gijinden Roman,,
http://www.wikidata.org/entity/Q3730073,Superfast Galvion,1984-01-01T00:00:00Z,1984-02-03T00:00:00Z
http://www.wikidata.org/entity/Q3733033,Manga Aesop Monogatari,,
http://www.wikidata.org/entity/Q3740933,Gaiking,,
http://www.wikidata.org/entity/Q3754872,народные сказки из Японии,,
http://www.wikidata.org/entity/Q3759591,Generator Gawl,,1998-10-06T00:00:00Z
http://www.wikidata.org/entity/Q3763951,Giatrus,,
http://www.wikidata.org/entity/Q3778291,Tsubasa: Reservoir Chronicle,,
http://www.wikidata.org/entity/Q3782463,Great Dangaioh,,2001-04-05T00:00:00Z
http://www.wikidata.org/entity/Q3785578,Hiiro no Kakera: The Tamayori Princess Saga,,
http://www.wikidata.org/entity/Q3786315,Shin Captain Tsubasa,,
http://www.wikidata.org/entity/Q3786316,Captain Tsubasa: Road to 2002,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3786532,Honey and Clover,2005-04-14T00:00:00Z,
http://www.wikidata.org/entity/Q3787692,Hurricane Polymar,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3787692,Hurricane Polymar,1996-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3790110,Saint Seiya,1986-10-11T00:00:00Z,
http://www.wikidata.org/entity/Q3790110,Saint Seiya,1989-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q3790113,Saint Seiya: The Hades,2002-11-09T00:00:00Z,
http://www.wikidata.org/entity/Q3790113,Saint Seiya: The Hades,2008-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q4316,Project A-Ko,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q24673,Bleach: Hell Chapter,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q29011,Ходячий замок,2004-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q29011,Ходячий замок,2005-08-25T00:00:00Z,
http://www.wikidata.org/entity/Q31827,Мистер Тесто и Принцесса Яйцо,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q39571,Мой сосед Тоторо,1988-04-16T00:00:00Z,
http://www.wikidata.org/entity/Q51543,Возвращение кота,2002-07-19T00:00:00Z,
http://www.wikidata.org/entity/Q75682,Naruto Shippuden the Movie: The Lost Tower,2010-07-31T00:00:00Z,
http://www.wikidata.org/entity/Q75690,Naruto Shippuden the Movie,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q75690,Naruto Shippuden the Movie,2007-08-04T00:00:00Z,
http://www.wikidata.org/entity/Q75690,Naruto Shippuden the Movie,2016-06-20T00:00:00Z,
http://www.wikidata.org/entity/Q94188,The Great Mission to Save Princess Peach!,1986-07-20T00:00:00Z,
http://www.wikidata.org/entity/Q143513,Пять сантиметров в секунду,2007-03-03T00:00:00Z,
http://www.wikidata.org/entity/Q150044,Обитель зла: Проклятие,2012-09-24T00:00:00Z,
http://www.wikidata.org/entity/Q155653,Унесённые призраками,2001-07-20T00:00:00Z,
http://www.wikidata.org/entity/Q155653,Унесённые призраками,2003-06-19T00:00:00Z,
http://www.wikidata.org/entity/Q167206,Помпоко: Война тануки,1994-07-16T00:00:00Z,
http://www.wikidata.org/entity/Q186572,Принцесса Мононокэ,1997-07-12T00:00:00Z,
http://www.wikidata.org/entity/Q186572,Принцесса Мононокэ,2001-04-19T00:00:00Z,
http://www.wikidata.org/entity/Q194726,Со склонов Кокурико,2011-07-16T00:00:00Z,
http://www.wikidata.org/entity/Q194726,Со склонов Кокурико,2013-11-21T00:00:00Z,
http://www.wikidata.org/entity/Q196602,Ведьмина служба доставки,1989-07-29T00:00:00Z,
http://www.wikidata.org/entity/Q196602,Ведьмина служба доставки,1998-05-23T00:00:00Z,
http://www.wikidata.org/entity/Q196602,Ведьмина служба доставки,2004-03-31T00:00:00Z,
http://www.wikidata.org/entity/Q236728,Рыбка Поньо на утёсе,2008-07-19T00:00:00Z,
http://www.wikidata.org/entity/Q236728,Рыбка Поньо на утёсе,2010-09-16T00:00:00Z,
http://www.wikidata.org/entity/Q264812,Голос далёкой звезды,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q274520,Могила светлячков,1988-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q284042,Обитель зла: Вырождение,2008-10-18T00:00:00Z,
http://www.wikidata.org/entity/Q303929,One Piece Film: Strong World,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q324063,Большая панда и маленькая панда: Дождливый день в цирке,1973-03-17T00:00:00Z,
http://www.wikidata.org/entity/Q336012,"Девочка, покорившая время",2006-07-15T00:00:00Z,
http://www.wikidata.org/entity/Q336012,"Девочка, покорившая время",2007-07-04T00:00:00Z,
http://www.wikidata.org/entity/Q387674,Последняя фантазия VII: Дети пришествия,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q482715,Kuroko no Basuke,2008-12-08T00:00:00Z,
http://www.wikidata.org/entity/Q484176,За облаками,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q484176,За облаками,2004-11-09T00:00:00Z,
http://www.wikidata.org/entity/Q498375,Порко Россо,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q596994,"It's the Great Pumpkin, Charlie Brown",1966-01-01T00:00:00Z,1966-10-27T00:00:00Z
http://www.wikidata.org/entity/Q597937,BeyWheelz,,
http://www.wikidata.org/entity/Q1083425,Охота на кита,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2107078,Beyblade G-Revolution,,2003-01-06T00:00:00Z
http://www.wikidata.org/entity/Q2454829,В поисках дома,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2533952,Мэй и Кот-автобус,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2631210,"День, когда я приобрела звезду",2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3200538,Клеопатра,1970-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3699947,Хвост сумоиста,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3727754,Beyblade Burst Turbo,,
http://www.wikidata.org/entity/Q3727757,Beyblade Burst Evolution,,
http://www.wikidata.org/entity/Q3870108,Что это?,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3980253,Охота за сокровищем,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4357736,Beyblade,,2001-01-08T00:00:00Z
http://www.wikidata.org/entity/Q6348796,Beyblade: Metal Fusion (season 1),,
http://www.wikidata.org/entity/Q6455390,Воображаемые летающие машины,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q10851051,ほとり〜たださいわいを希う。〜,,
http://www.wikidata.org/entity/Q11319663,テレビ朝日系列土曜夜7時台枠のアニメ,,
http://www.wikidata.org/entity/Q11341109,Marine Snow no Densetsu,,
http://www.wikidata.org/entity/Q11420983,国松さまのお通りだい,,
http://www.wikidata.org/entity/Q11496967,Tezuka Osamu ga Kieta!? 20 Seiki Saigo no Kaijiken,2000-12-05T00:00:00Z,
http://www.wikidata.org/entity/Q11579258,Shiroi Kiba White Fang Monogatari,,
http://www.wikidata.org/entity/Q12399462,Dragon Ball: Red Ribbon Army Saga,,
http://www.wikidata.org/entity/Q15634558,BeyWarriors: BeyRaiderz,,
http://www.wikidata.org/entity/Q16078794,Bakugan: Mechtanium Surge,,
http://www.wikidata.org/entity/Q17190364,Dragon Ball Z Kai,,
http://www.wikidata.org/entity/Q17209543,"Прощай, Люпен",1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q25447084,Baku Tech! Bakugan Gachi,,
http://www.wikidata.org/entity/Q25471211,Bakugan: Battle Planet,,2018-12-23T00:00:00Z
http://www.wikidata.org/entity/Q25951920,Persona 5 The Animation: The Day Breakers,2016-09-03T00:00:00Z,
http://www.wikidata.org/entity/Q29982423,Гусеница Боро,2018-03-21T00:00:00Z,
http://www.wikidata.org/entity/Q40890314,Dragon Ball: Son Goku Saga,,
http://www.wikidata.org/entity/Q56345309,Dragon Ball Z Kai: The Final Chapters,,
http://www.wikidata.org/entity/Q56370031,Baku Tech! Bakugan,,
http://www.wikidata.org/entity/Q60990431,The Scarlet School Trip,,
http://www.wikidata.org/entity/Q61092024,Супер Зак,,
http://www.wikidata.org/entity/Q63981729,Конан - мальчик из будущего: Возвращение Большого самолёта,1984-03-11T00:00:00Z,
http://www.wikidata.org/entity/Q63981780,Солнце Юки,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q65057987,Toy's House,1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q65063503,Beyblade Burst Rise,,
http://www.wikidata.org/entity/Q78140457,ゲゲゲの鬼太郎,,2018-04-01T00:00:00Z
http://www.wikidata.org/entity/Q78301172,Kaiju Gomera vs. Kamen Yaiba,2020-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q85968538,Bakugan: Armored Alliance,,
http://www.wikidata.org/entity/Q91613287,Евангелион-00,,
http://www.wikidata.org/entity/Q107107291,Green Green,2002-12-20T00:00:00Z,
http://www.wikidata.org/entity/Q107107292,Green Green: Erolutions,2004-05-28T00:00:00Z,
http://www.wikidata.org/entity/Q107145854,ウマ娘 プリティーダービー BNWの誓い,2018-12-19T00:00:00Z,
http://www.wikidata.org/entity/Q107205174,Учительский час,,2004-08-04T00:00:00Z
http://www.wikidata.org/entity/Q107270447,Uta Kata: Shotō no Futanatsu,2005-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q107299066,You're Under Arrest,,
http://www.wikidata.org/entity/Q107301344,Snow Halation,2010-12-22T00:00:00Z,
http://www.wikidata.org/entity/Q107350076,Kashimashi: Girl Meets Girl: Shōjo wa Shōjo ni Koi o Shita,2006-10-27T00:00:00Z,
http://www.wikidata.org/entity/Q107353932,To Love Ru,,2009-04-03T00:00:00Z
http://www.wikidata.org/entity/Q107555201,Babel II,,1992-03-21T00:00:00Z
http://www.wikidata.org/entity/Q107622443,Date A Live: Date to Date,2013-12-06T00:00:00Z,
http://www.wikidata.org/entity/Q108087211,Lupin Ikka Seizoroi,,
http://www.wikidata.org/entity/Q108095727,Lupin the 3rd: Is Lupin Still Burning?,,
http://www.wikidata.org/entity/Q108304750,"Iriya no Sora, UFO no Natsu",,2005-02-25T00:00:00Z
http://www.wikidata.org/entity/Q108475956,Majo demo Steady,1986-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q108602102,Cool Cool Bye,1986-01-21T00:00:00Z,
http://www.wikidata.org/entity/Q108671278,Nora,1985-01-21T00:00:00Z,
http://www.wikidata.org/entity/Q108774117,Shinsū Sudama-hen,,1988-10-12T00:00:00Z
http://www.wikidata.org/entity/Q239506,Жемчуг дракона,,1986-02-26T00:00:00Z
http://www.wikidata.org/entity/Q375526,Призрак в доспехах: Синдром одиночки 2nd GIG,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q437808,Brotherhood,,
http://www.wikidata.org/entity/Q704353,Сейлор Мун,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q711257,Стальной алхимик,,2003-10-04T00:00:00Z
http://www.wikidata.org/entity/Q718624,Тетрадь смерти,,2006-10-03T00:00:00Z
http://www.wikidata.org/entity/Q842292,Шёпот сердца,1995-07-15T00:00:00Z,1995-06-15T00:00:00Z
http://www.wikidata.org/entity/Q1196712,Case Closed: The Phantom of Baker Street,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3419007,Ranma ½,,
http://www.wikidata.org/entity/Q5362638,Блич,2004-10-05T00:00:00Z,
http://www.wikidata.org/entity/Q12500134,Naruto: Shippūden,,2007-02-15T00:00:00Z
http://www.wikidata.org/entity/Q16143145,Maison Ikkoku,1986-03-26T00:00:00Z,1986-03-26T00:00:00Z
http://www.wikidata.org/entity/Q21587460,Inuyasha,,
http://www.wikidata.org/entity/Q61918779,Black Butler,,
http://www.wikidata.org/entity/Q104841230,XxxHolic: Kei,,
http://www.wikidata.org/entity/Q104841598,The World God Only Knows II,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q104857448,The World God Only Knows,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q104857449,The World God Only Knows: Goddesses,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q104870251,"Kingdom, season 1",,
http://www.wikidata.org/entity/Q104870253,"Kingdom, season 2",,
